userId,jobType,priority
user_04278,thumbnail,4
user_04279,thumbnail,2
user_04280,thumbnail,5
user_04281,email,4
user_04282,report,2
user_04283,email,5
user_04284,export,2
user_04285,email,4
user_04286,report,5
user_04287,thumbnail,5
user_04288,index,2
user_04289,export,4
user_04290,index,2
user_04291,report,4
user_04292,email,1
user_04293,thumbnail,2
user_04294,export,4
user_04295,index,2
user_04296,thumbnail,1
user_04297,index,5
user_04298,email,5
user_04299,report,3
user_04300,thumbnail,3
user_04301,export,5
user_04302,email,5
user_04303,export,5
user_04304,report,2
user_04305,export,5
user_04306,export,3
user_04307,export,5
user_04308,report,3
user_04309,report,5
user_04310,export,5
user_04311,report,1
user_04312,index,4
user_04313,thumbnail,5
user_04314,report,3
user_04315,export,5
user_04316,email,3
user_04317,email,5
user_04318,export,4
user_04319,email,3
user_04320,email,3
user_04321,report,5
user_04322,email,4
user_04323,index,5
user_04324,export,3
user_04325,email,4
user_04326,email,1
user_04327,index,5
user_04328,export,1
user_04329,index,4
user_04330,thumbnail,2
user_04331,report,4
user_04332,export,3
user_04333,email,3
user_04334,export,1
user_04335,report,5
user_04336,index,5
user_04337,report,2
user_04338,export,3
user_04339,export,5
user_04340,email,1
user_04341,thumbnail,3
user_04342,thumbnail,1
user_04343,export,4
user_04344,export,2
user_04345,thumbnail,5
user_04346,thumbnail,1
user_04347,thumbnail,5
user_04348,thumbnail,1
user_04349,thumbnail,1
user_04350,index,5
user_04351,report,1
user_04352,export,4
user_04353,report,4
user_04354,thumbnail,1
user_04355,report,1
user_04356,thumbnail,1
user_04357,thumbnail,2
user_04358,email,3
user_04359,thumbnail,2
user_04360,email,3
user_04361,email,3
user_04362,index,5
user_04363,index,4
user_04364,thumbnail,2
user_04365,index,3
user_04366,email,3
user_04367,email,2
user_04368,index,5
user_04369,export,3
user_04370,index,2
user_04371,export,3
user_04372,thumbnail,4
user_04373,email,2
user_04374,export,1
user_04375,report,3
user_04376,index,4
user_04377,index,5
user_04378,export,3
user_04379,email,5
user_04380,report,2
user_04381,report,5
user_04382,thumbnail,2
user_04383,email,1
user_04384,report,5
user_04385,export,2
user_04386,thumbnail,5
user_04387,export,5
user_04388,email,5
user_04389,thumbnail,2
user_04390,email,2
user_04391,thumbnail,5
user_04392,index,4
user_04393,thumbnail,3
user_04394,thumbnail,4
user_04395,export,5
user_04396,report,5
user_04397,email,3
user_04398,index,4
user_04399,export,4
user_04400,index,4
user_04401,email,3
user_04402,report,4
user_04403,email,1
user_04404,export,3
user_04405,thumbnail,2
user_04406,email,1
user_04407,report,4
user_04408,export,2
user_04409,export,4
user_04410,index,4
user_04411,email,5
user_04412,report,2
user_04413,index,3
user_04414,thumbnail,5
user_04415,export,1
user_04416,index,2
user_04417,email,3
user_04418,report,4
user_04419,thumbnail,2
user_04420,index,1
user_04421,report,1
user_04422,index,5
user_04423,report,2
user_04424,report,3
user_04425,export,3
user_04426,email,4
user_04427,report,1
user_04428,thumbnail,5
user_04429,export,2
user_04430,export,1
user_04431,email,1
user_04432,report,2
user_04433,index,1
user_04434,thumbnail,5
user_04435,index,1
user_04436,index,1
user_04437,index,2
user_04438,index,3
user_04439,thumbnail,3
user_04440,index,3
user_04441,thumbnail,4
user_04442,export,3
user_04443,thumbnail,2
user_04444,index,1
user_04445,thumbnail,5
user_04446,thumbnail,4
user_04447,index,1
user_04448,thumbnail,2
user_04449,export,3
user_04450,report,3
user_04451,export,2
user_04452,thumbnail,2
user_04453,thumbnail,2
user_04454,thumbnail,5
user_04455,email,4
user_04456,index,4
user_04457,export,3
user_04458,thumbnail,5
user_04459,thumbnail,2
user_04460,report,4
user_04461,email,4
user_04462,report,4
user_04463,export,4
user_04464,thumbnail,5
user_04465,thumbnail,2
user_04466,thumbnail,4
user_04467,export,2
user_04468,index,5
user_04469,email,2
user_04470,email,3
user_04471,email,4
user_04472,email,5
user_04473,index,3
user_04474,thumbnail,5
user_04475,thumbnail,5
user_04476,export,3
user_04477,thumbnail,2
user_04478,email,5
user_04479,thumbnail,5
user_04480,export,4
user_04481,report,1
user_04482,email,5
user_04483,thumbnail,2
user_04484,email,3
user_04485,email,1
user_04486,report,5
user_04487,report,3
user_04488,thumbnail,3
user_04489,thumbnail,2
user_04490,email,1
user_04491,thumbnail,1
user_04492,report,4
user_04493,export,2
user_04494,thumbnail,1
user_04495,index,4
user_04496,export,5
user_04497,email,4
user_04498,thumbnail,2
user_04499,email,3
user_04500,email,1
user_04501,email,5
user_04502,export,3
user_04503,thumbnail,3
user_04504,export,3
user_04505,email,3
user_04506,email,4
user_04507,email,1
user_04508,thumbnail,1
user_04509,export,4
user_04510,export,2
user_04511,thumbnail,3
user_04512,export,4
user_04513,report,2
user_04514,index,1
user_04515,index,2
user_04516,thumbnail,2
user_04517,report,2
user_04518,email,2
user_04519,index,2
user_04520,export,2
user_04521,export,3
user_04522,index,2
user_04523,export,4
user_04524,email,1
user_04525,index,5
user_04526,index,2
user_04527,export,3
user_04528,thumbnail,2
user_04529,thumbnail,1
user_04530,thumbnail,2
user_04531,thumbnail,4
user_04532,email,5
user_04533,export,4
user_04534,export,3
user_04535,export,2
user_04536,index,5
user_04537,export,3
user_04538,report,4
user_04539,thumbnail,4
user_04540,email,3
user_04541,email,5
user_04542,export,2
user_04543,thumbnail,4
user_04544,index,3
user_04545,email,3
user_04546,export,3
user_04547,email,5
user_04548,thumbnail,5
user_04549,report,4
user_04550,export,3
user_04551,export,4
user_04552,report,4
user_04553,index,1
user_04554,thumbnail,1
user_04555,thumbnail,3
user_04556,index,1
user_04557,email,1
user_04558,email,1
user_04559,thumbnail,5
user_04560,email,3
user_04561,report,1
user_04562,index,3
user_04563,thumbnail,3
user_04564,export,1
user_04565,export,2
user_04566,thumbnail,4
user_04567,index,1
user_04568,email,3
user_04569,email,2
user_04570,index,4
user_04571,export,3
user_04572,report,5
user_04573,email,1
user_04574,export,5
user_04575,thumbnail,1
user_04576,thumbnail,2
user_04577,export,5
user_04578,export,5
user_04579,export,3
user_04580,thumbnail,3
user_04581,index,5
user_04582,index,5
user_04583,export,3
user_04584,email,5
user_04585,export,3
user_04586,report,4
user_04587,email,3
user_04588,index,5
user_04589,email,2
user_04590,thumbnail,5
user_04591,email,2
user_04592,email,5
user_04593,index,2
user_04594,report,3
user_04595,export,5
user_04596,report,4
user_04597,export,4
user_04598,index,3
user_04599,index,4
user_04600,email,1
user_04601,thumbnail,1
user_04602,report,5
user_04603,export,4
user_04604,index,4
user_04605,index,3
user_04606,report,2
user_04607,thumbnail,3
user_04608,email,3
user_04609,thumbnail,5
user_04610,index,2
user_04611,index,2
user_04612,index,4
user_04613,thumbnail,1
user_04614,thumbnail,2
user_04615,index,2
user_04616,report,1
user_04617,email,3
user_04618,thumbnail,1
user_04619,export,2
user_04620,email,5
user_04621,email,5
user_04622,index,5
user_04623,thumbnail,1
user_04624,export,4
user_04625,thumbnail,5
user_04626,email,3
user_04627,export,4
user_04628,report,1
user_04629,report,4
user_04630,email,3
user_04631,thumbnail,3
user_04632,export,1
user_04633,index,4
user_04634,index,1
user_04635,email,5
user_04636,thumbnail,5
user_04637,thumbnail,5
user_04638,export,2
user_04639,thumbnail,1
user_04640,report,1
user_04641,index,4
user_04642,export,3
user_04643,report,4
user_04644,thumbnail,2
user_04645,export,5
user_04646,thumbnail,1
user_04647,report,5
user_04648,export,3
user_04649,email,5
user_04650,export,2
user_04651,thumbnail,5
user_04652,report,4
user_04653,export,2
user_04654,report,5
user_04655,export,3
user_04656,export,5
user_04657,index,5
user_04658,email,2
user_04659,index,2
user_04660,report,3
user_04661,thumbnail,4
user_04662,export,3
user_04663,thumbnail,4
user_04664,export,1
user_04665,thumbnail,2
user_04666,email,4
user_04667,report,2
user_04668,thumbnail,1
user_04669,export,1
user_04670,index,5
user_04671,export,5
user_04672,thumbnail,5
user_04673,thumbnail,2
user_04674,thumbnail,1
user_04675,thumbnail,4
user_04676,email,5
user_04677,thumbnail,1
user_04678,index,1
user_04679,report,2
user_04680,report,5
user_04681,report,1
user_04682,email,4
user_04683,report,3
user_04684,report,1
user_04685,index,4
user_04686,report,3
user_04687,email,5
user_04688,thumbnail,2
user_04689,index,4
user_04690,thumbnail,3
user_04691,report,3
user_04692,report,4
user_04693,report,3
user_04694,thumbnail,5
user_04695,report,5
user_04696,index,2
user_04697,thumbnail,3
user_04698,report,4
user_04699,index,2
user_04700,report,1
user_04701,report,5
user_04702,index,2
user_04703,thumbnail,4
user_04704,thumbnail,2
user_04705,index,5
user_04706,email,4
user_04707,thumbnail,4
user_04708,thumbnail,5
user_04709,thumbnail,1
user_04710,report,4
user_04711,thumbnail,4
user_04712,thumbnail,2
user_04713,index,3
user_04714,email,3
user_04715,index,1
user_04716,email,5
user_04717,index,5
user_04718,index,5
user_04719,email,2
user_04720,export,3
user_04721,thumbnail,2
user_04722,index,3
user_04723,export,5
user_04724,index,2
user_04725,email,5
user_04726,export,2
user_04727,export,1
user_04728,index,2
user_04729,report,4
user_04730,export,4
user_04731,thumbnail,5
user_04732,thumbnail,5
user_04733,report,1
user_04734,export,3
user_04735,email,2
user_04736,index,2
user_04737,thumbnail,2
user_04738,index,3
user_04739,email,5
user_04740,export,3
user_04741,thumbnail,2
user_04742,export,2
user_04743,index,1
user_04744,thumbnail,5
user_04745,index,5
user_04746,thumbnail,2
user_04747,thumbnail,5
user_04748,thumbnail,4
user_04749,email,1
user_04750,index,1
user_04751,report,5
user_04752,index,3
user_04753,index,5
user_04754,thumbnail,1
user_04755,export,2
user_04756,index,3
user_04757,report,2
user_04758,report,1
user_04759,email,4
user_04760,thumbnail,1
user_04761,export,3
user_04762,index,5
user_04763,report,1
user_04764,index,1
user_04765,thumbnail,2
user_04766,email,1
user_04767,export,5
user_04768,export,1
user_04769,email,5
user_04770,thumbnail,5
user_04771,email,3
user_04772,thumbnail,4
user_04773,thumbnail,3
user_04774,email,5
user_04775,report,4
user_04776,index,1
user_04777,index,1
user_04778,report,1
user_04779,thumbnail,4
user_04780,thumbnail,3
user_04781,index,5
user_04782,email,2
user_04783,email,5
user_04784,index,2
user_04785,report,4
user_04786,export,2
user_04787,email,2
user_04788,thumbnail,5
user_04789,thumbnail,1
user_04790,email,1
user_04791,thumbnail,4
user_04792,email,3
user_04793,thumbnail,5
user_04794,thumbnail,3
user_04795,report,4
user_04796,report,5
user_04797,export,3
user_04798,export,4
user_04799,thumbnail,1
user_04800,index,3
user_04801,export,3
user_04802,export,1
user_04803,report,4
user_04804,email,5
user_04805,thumbnail,4
user_04806,thumbnail,2
user_04807,report,5
user_04808,email,2
user_04809,export,4
user_04810,email,2
user_04811,index,2
user_04812,index,2
user_04813,index,3
user_04814,export,5
user_04815,email,2
user_04816,thumbnail,3
user_04817,export,4
user_04818,index,5
user_04819,report,5
user_04820,thumbnail,4
user_04821,report,4
user_04822,index,2
user_04823,index,5
user_04824,index,5
user_04825,index,2
user_04826,thumbnail,3
user_04827,report,4
user_04828,thumbnail,5
user_04829,export,3
user_04830,index,5
user_04831,thumbnail,5
user_04832,export,1
user_04833,report,3
user_04834,export,3
user_04835,export,3
user_04836,email,1
user_04837,thumbnail,5
user_04838,email,1
user_04839,index,1
user_04840,thumbnail,3
user_04841,index,1
user_04842,index,1
user_04843,export,5
user_04844,thumbnail,4
user_04845,email,3
user_04846,email,4
user_04847,report,5
user_04848,thumbnail,1
user_04849,report,5
user_04850,export,1
user_04851,report,5
user_04852,email,5
user_04853,index,2
user_04854,thumbnail,4
user_04855,thumbnail,1
user_04856,index,4
user_04857,email,1
user_04858,report,3
user_04859,email,5
user_04860,thumbnail,5
user_04861,email,3
user_04862,export,3
user_04863,email,1
user_04864,thumbnail,2
user_04865,thumbnail,2
user_04866,email,2
user_04867,thumbnail,2
user_04868,export,1
user_04869,report,3
user_04870,report,4
user_04871,report,3
user_04872,email,1
user_04873,export,5
user_04874,report,4
user_04875,export,5
user_04876,report,2
user_04877,index,1
user_04878,index,5
user_04879,thumbnail,3
user_04880,export,3
user_04881,index,4
user_04882,report,4
user_04883,index,2
user_04884,index,3
user_04885,index,5
user_04886,thumbnail,5
user_04887,email,4
user_04888,index,5
user_04889,index,3
user_04890,email,5
user_04891,email,2
user_04892,email,3
user_04893,report,1
user_04894,index,2
user_04895,report,2
user_04896,thumbnail,2
user_04897,thumbnail,4
user_04898,email,3
user_04899,index,4
user_04900,report,4
user_04901,report,3
user_04902,report,3
user_04903,thumbnail,1
user_04904,thumbnail,3
user_04905,thumbnail,1
user_04906,thumbnail,5
user_04907,thumbnail,1
user_04908,export,2
user_04909,email,2
user_04910,index,3
user_04911,email,3
user_04912,thumbnail,3
user_04913,report,3
user_04914,thumbnail,5
user_04915,email,2
user_04916,email,5
user_04917,thumbnail,4
user_04918,report,2
user_04919,export,1
user_04920,export,1
user_04921,report,5
user_04922,email,1
user_04923,export,2
user_04924,thumbnail,2
user_04925,export,4
user_04926,report,1
user_04927,report,4
user_04928,index,2
user_04929,thumbnail,1
user_04930,index,2
user_04931,index,4
user_04932,report,5
user_04933,export,3
user_04934,report,5
user_04935,email,3
user_04936,thumbnail,2
user_04937,export,2
user_04938,report,2
user_04939,thumbnail,2
user_04940,thumbnail,3
user_04941,thumbnail,1
user_04942,index,1
user_04943,index,2
user_04944,report,4
user_04945,thumbnail,1
user_04946,report,2
user_04947,export,3
user_04948,report,4
user_04949,export,3
user_04950,export,3
user_04951,report,3
user_04952,email,3
user_04953,thumbnail,1
user_04954,email,2
user_04955,export,4
user_04956,report,2
user_04957,index,3
user_04958,report,1
user_04959,thumbnail,2
user_04960,index,1
user_04961,report,5
user_04962,export,2
user_04963,report,5
user_04964,report,1
user_04965,export,3
user_04966,report,1
user_04967,thumbnail,4
user_04968,email,1
user_04969,export,5
user_04970,report,5
user_04971,thumbnail,5
user_04972,thumbnail,2
user_04973,email,1
user_04974,export,4
user_04975,export,2
user_04976,email,2
user_04977,thumbnail,1
user_04978,index,4
user_04979,export,2
user_04980,thumbnail,2
user_04981,index,1
user_04982,email,5
user_04983,index,2
user_04984,index,2
user_04985,report,2
user_04986,thumbnail,5
user_04987,email,4
user_04988,thumbnail,1
user_04989,index,5
user_04990,email,2
user_04991,report,3
user_04992,export,4
user_04993,report,5
user_04994,export,1
user_04995,thumbnail,3
user_04996,index,5
user_04997,index,4
user_04998,email,5
user_04999,export,5
user_05000,index,2
